conti_path,emotions,time
/content/continuous_speeches/combined_speech_Ses03M_script01_2.wav,"['neu', 'ang', 'fru', 'ang', 'sad', 'fru', 'fru', 'ang', 'fru', 'ang', 'ang', 'sad', 'neu', 'sad', 'fru', 'ang', 'neu', 'ang', 'ang']","[3.3611875, 8.7683125, 11.505062500000001, 15.7430625, 26.318125000000002, 28.656750000000002, 34.8811875, 39.81, 43.622375000000005, 47.196125, 49.40925, 51.11625, 54.1321875, 60.682875, 65.784875, 79.810625, 83.54375, 91.9788125, 100.9995]"
/content/continuous_speeches/combined_speech_Ses03F_script02_1.wav,"['neu', 'neu', 'sur', 'fru', 'exc', 'exc', 'exc', 'exc', 'ang', 'sur', 'exc', 'exc', 'exc', 'neu', 'fru', 'exc', 'exc', 'exc', 'fru', 'ang', 'exc', 'exc', 'sad', 'exc', 'exc', 'sad', 'exc', 'fru', 'fru']","[1.801625, 4.6154375000000005, 6.882687500000001, 13.793937500000002, 21.991437500000004, 29.978562500000002, 37.490625, 41.166312500000004, 48.757562500000006, 56.105875000000005, 59.465875000000004, 63.608312500000004, 73.13325, 75.46725, 77.69425000000001, 87.50925000000001, 92.9319375, 99.88775000000001, 106.66518750000002, 113.26018750000001, 118.50468750000002, 128.37637500000002, 131.12775000000002, 137.03500000000003, 144.07493750000003, 146.80775000000003, 155.2776875, 165.4195625, 170.99312500000002]"
/content/continuous_speeches/combined_speech_Ses03F_impro02.wav,"['fru', 'sad', 'sur', 'sad', 'fru', 'fru', 'sad', 'neu', 'sad', 'neu', 'sad', 'sad', 'neu', 'exc', 'sad', 'sad', 'sad', 'sad', 'sad', 'fru', 'sad', 'sad', 'sad', 'sad', 'sad', 'sad', 'sad', 'sad', 'sad', 'sur', 'sad', 'sad', 'sad', 'fru', 'sad', 'sad', 'sad', 'sad', 'sad', 'sad', 'sad', 'sad', 'sad', 'sad', 'sad', 'sad']","[2.0474375, 6.1374375, 7.5049375, 9.324874999999999, 13.594874999999998, 17.087374999999998, 21.222375, 23.132375, 25.459812499999998, 26.47975, 29.984625, 35.484625, 37.2926875, 38.4276875, 41.942625, 44.2300625, 50.8500625, 54.96, 58.01, 59.2924375, 61.582375, 63.2298125, 67.0198125, 68.6773125, 70.82225, 75.15724999999999, 79.9171875, 82.3421875, 85.0721875, 89.4046875, 91.70468749999999, 96.16468749999999, 109.49468749999998, 112.18962499999998, 114.52462499999997, 122.09706249999998, 123.53699999999998, 125.61199999999998, 128.74443749999998, 130.71187499999996, 136.02931249999997, 142.30181249999998, 146.02931249999997, 150.43181249999998, 159.0468125, 161.3168125]"
/content/continuous_speeches/combined_speech_Ses03M_impro05a.wav,"['ang', 'fru', 'ang', 'ang', 'neu', 'neu', 'ang', 'neu', 'ang', 'ang', 'fru', 'neu', 'ang', 'fru', 'ang', 'fru', 'neu', 'exc', 'ang', 'neu', 'ang', 'ang', 'ang', 'fru', 'neu', 'neu', 'neu', 'neu', 'neu', 'fru', 'ang', 'ang', 'neu', 'ang']","[3.1899375, 5.139875, 7.0998125000000005, 13.17975, 14.969750000000001, 16.2296875, 19.489625, 21.969562500000002, 25.4095, 27.110125, 29.710125, 31.090062500000002, 35.227562500000005, 41.050000000000004, 42.57243750000001, 46.10237500000001, 52.17237500000001, 56.85487500000001, 61.94487500000001, 63.63481250000001, 67.42481250000002, 71.37475000000002, 72.43468750000002, 76.52962500000002, 78.32962500000002, 82.81962500000002, 84.03712500000002, 86.56706250000002, 91.44700000000002, 95.11700000000002, 100.59693750000002, 103.10687500000003, 107.54681250000003, 110.02675000000004]"
/content/continuous_speeches/combined_speech_Ses03F_script01_2.wav,"['sad', 'ang', 'neu', 'neu', 'ang', 'ang', 'ang', 'ang', 'ang', 'neu', 'fru', 'ang', 'sad', 'ang', 'ang', 'fru', 'ang', 'neu', 'ang', 'ang', 'neu', 'ang', 'fru']","[1.93, 4.4799999999999995, 7.1267499999999995, 10.5341875, 18.936687499999998, 21.066625, 23.616625, 26.462249999999997, 31.000749999999996, 33.716249999999995, 35.36118749999999, 37.24368749999999, 44.248437499999994, 48.88249999999999, 56.15249999999999, 58.64249999999999, 61.76831249999999, 66.04081249999999, 68.90081249999999, 71.76081249999999, 74.65024999999999, 77.41018749999999, 79.99318749999999]"
/content/continuous_speeches/combined_speech_Ses03F_impro01.wav,"['fru', 'fru', 'neu', 'neu', 'fru', 'fru', 'neu', 'fru', 'neu', 'fru', 'fru', 'fru', 'fru']","[1.6274375, 7.737375, 11.919875000000001, 13.774875000000002, 14.874875000000001, 20.924437500000003, 23.296937500000002, 25.001875000000002, 26.598437500000003, 31.823375000000002, 35.455375000000004, 40.2703125, 42.4678125]"
/content/continuous_speeches/combined_speech_Ses03M_impro08a.wav,"['neu', 'fru', 'neu', 'fru', 'ang', 'ang', 'neu', 'fru', 'fru', 'neu', 'neu', 'fru', 'fru', 'ang', 'fru', 'neu', 'neu', 'fru', 'fru', 'fru', 'neu', 'neu', 'fru', 'neu', 'neu', 'fru', 'fru', 'neu', 'neu', 'fru', 'fru', 'fru', 'ang', 'fru', 'fru', 'fru', 'fru', 'neu', 'neu']","[4.8704375, 17.8451875, 23.504375000000003, 32.79175000000001, 35.591750000000005, 37.741062500000005, 43.2030625, 47.752, 51.261875, 54.614000000000004, 57.39425000000001, 61.54262500000001, 66.64931250000001, 71.61837500000001, 75.68037500000001, 82.99593750000001, 91.90868750000001, 96.9763125, 99.50025000000001, 105.85843750000001, 110.13731250000001, 115.0275, 118.8923125, 123.11206250000001, 129.323375, 132.6163125, 135.0416875, 139.616375, 141.78537500000002, 147.93750000000003, 150.32343750000004, 154.92762500000003, 159.30512500000003, 166.85731250000003, 169.42068750000004, 178.51087500000006, 186.63487500000005, 190.61800000000005, 193.29968750000006]"
/content/continuous_speeches/combined_speech_Ses03M_script03_2.wav,"['ang', 'neu', 'neu', 'ang', 'ang', 'fru', 'ang', 'ang', 'ang', 'ang', 'ang', 'ang', 'ang', 'ang', 'ang', 'ang', 'ang', 'neu', 'neu', 'neu', 'neu', 'ang', 'ang', 'ang', 'ang', 'ang', 'neu', 'ang', 'ang', 'fru', 'ang', 'ang', 'fru', 'ang', 'neu', 'ang', 'ang', 'fru', 'ang', 'ang', 'ang', 'ang', 'ang', 'ang', 'ang', 'ang', 'ang']","[2.6615625, 5.8463125, 11.36125, 15.678, 18.6025, 19.915625, 23.0093125, 31.5218125, 34.6686875, 37.414312499999994, 39.2104375, 43.8894375, 49.1118125, 51.01425, 55.018187499999996, 59.199124999999995, 61.77925, 64.8734375, 68.133625, 70.79006249999999, 75.1671875, 81.98949999999999, 83.6799375, 86.759, 91.106875, 94.7885625, 99.211, 102.863625, 107.31625, 109.2935, 116.25162499999999, 118.5609375, 120.9034375, 123.8466875, 129.7293125, 138.84587499999998, 143.00318749999997, 144.88987499999996, 149.84056249999995, 156.00018749999995, 157.95649999999995, 160.61043749999996, 172.66062499999995, 178.09949999999995, 189.41974999999994, 203.47193749999994, 206.53593749999993]"
/content/continuous_speeches/combined_speech_Ses03F_impro03.wav,"['exc', 'exc', 'exc', 'exc', 'exc', 'hap', 'exc', 'exc', 'hap', 'exc', 'exc', 'exc', 'exc', 'hap', 'hap', 'exc', 'exc', 'exc', 'exc', 'exc', 'exc', 'hap', 'exc', 'hap', 'hap', 'exc', 'sur']","[3.28, 9.0474375, 14.527375, 17.3076875, 23.2500625, 29.09425, 34.2556875, 38.445625, 40.8230625, 47.696687499999996, 49.363187499999995, 50.70974999999999, 55.92074999999999, 59.18081249999999, 61.514124999999986, 65.33781249999998, 73.66537499999998, 75.55193749999998, 80.88368749999998, 84.29643749999998, 85.92099999999998, 90.80031249999998, 100.10087499999997, 106.06974999999997, 113.08637499999998, 120.14506249999998, 121.67499999999998]"
/content/continuous_speeches/combined_speech_Ses03M_impro07.wav,"['exc', 'hap', 'hap', 'exc', 'hap', 'exc', 'exc', 'exc', 'neu', 'exc', 'exc', 'exc', 'hap', 'exc', 'sur', 'exc', 'exc', 'exc', 'hap', 'exc', 'hap', 'exc', 'exc', 'exc', 'sur', 'hap', 'exc', 'hap', 'hap', 'sur', 'exc', 'hap', 'hap', 'exc', 'exc']","[1.68, 6.04, 8.5699375, 13.7374375, 16.177375, 19.857375, 20.4423125, 22.33225, 23.83225, 26.322249999999997, 30.132249999999996, 34.092187499999994, 36.4321875, 43.262125, 50.332125, 54.9120625, 62.5220625, 64.292, 65.892, 72.33693749999999, 73.8919375, 82.0919375, 84.531875, 85.901875, 88.821875, 91.5918125, 94.40925, 102.41918749999999, 108.7891875, 114.854125, 118.254125, 120.2140625, 128.864, 134.264, 135.8539375]"
/content/continuous_speeches/combined_speech_Ses03M_impro05b.wav,"['neu', 'ang', 'ang', 'ang', 'ang', 'ang', 'neu', 'neu', 'ang', 'neu', 'neu', 'fru', 'ang', 'neu', 'fru', 'ang', 'neu', 'neu', 'ang', 'ang', 'fru', 'ang', 'ang', 'ang', 'fru', 'fru', 'ang', 'neu', 'fru', 'ang', 'neu', 'neu', 'neu', 'neu', 'neu', 'neu', 'fru', 'ang', 'fru', 'fru', 'fru', 'neu']","[2.4025, 4.1325, 13.0625, 17.5424375, 25.692437499999997, 29.992437499999998, 33.9724375, 41.0724375, 42.8124375, 45.0624375, 47.7874375, 54.027375000000006, 56.76737500000001, 60.04737500000001, 68.19737500000001, 70.55737500000001, 72.357375, 74.11731250000001, 79.09981250000001, 84.76981250000001, 91.08975000000001, 95.9896875, 98.8996875, 105.919625, 116.642125, 118.08206249999999, 124.90199999999999, 127.93193749999999, 129.9819375, 132.461875, 134.9718125, 138.16425, 146.8041875, 148.769125, 149.8090625, 153.60906250000002, 154.98900000000003, 158.16900000000004, 169.32893750000005, 171.58887500000006, 175.56887500000005, 179.66887500000004]"
/content/continuous_speeches/combined_speech_Ses03F_impro08.wav,"['neu', 'fru', 'ang', 'fru', 'neu', 'neu', 'fru', 'neu', 'ang', 'neu', 'ang', 'neu', 'neu', 'neu', 'ang', 'neu', 'neu', 'neu', 'neu', 'ang', 'fru', 'neu', 'neu', 'fru', 'neu', 'fru', 'ang', 'neu', 'ang', 'neu', 'neu', 'fru', 'ang', 'neu', 'neu', 'neu']","[2.3199375, 8.6499375, 12.869875, 15.7098125, 18.40975, 23.54975, 26.6796875, 28.579625, 33.2820625, 35.364562500000005, 40.21456250000001, 40.9445625, 47.657000000000004, 55.8469375, 60.8269375, 63.5669375, 68.386875, 69.71593750000001, 75.54587500000001, 78.43581250000001, 83.06575000000001, 86.36575, 88.29575000000001, 91.11068750000001, 101.95062500000002, 106.90056250000002, 111.98050000000002, 114.06550000000001, 115.99975000000002, 117.57968750000002, 121.43218750000003, 124.26212500000003, 127.39206250000002, 129.502, 136.042, 140.3044375]"
/content/continuous_speeches/combined_speech_Ses03M_script01_3.wav,"['sad', 'hap', 'sad', 'hap', 'hap', 'sad', 'sad', 'sad', 'sad', 'hap', 'sad', 'neu', 'sad', 'sad', 'sad', 'hap', 'neu', 'hap', 'hap', 'sur', 'exc', 'sad', 'sad', 'sad', 'sad', 'sad', 'sad', 'hap', 'sad', 'sad', 'hap', 'hap', 'hap', 'sad', 'hap', 'hap', 'hap', 'hap', 'hap', 'hap', 'sad', 'sad']","[6.9300625, 9.2634375, 21.185499999999998, 23.902812499999996, 26.301624999999994, 37.9565625, 43.5424375, 45.854, 57.7414375, 61.40506250000001, 67.60287500000001, 70.93943750000001, 75.72050000000002, 88.39393750000002, 90.90181250000002, 93.30062500000003, 95.56856250000003, 99.24256250000003, 103.18968750000003, 105.41406250000003, 112.80381250000003, 123.62943750000004, 131.40937500000004, 138.30612500000004, 151.12706250000002, 156.64437500000003, 160.04631250000003, 163.68818750000003, 166.34868750000004, 178.73543750000005, 180.74168750000004, 186.86962500000004, 192.69962500000005, 199.04562500000006, 201.94600000000005, 203.95087500000005, 206.82962500000005, 213.35006250000004, 217.31900000000005, 224.45006250000006, 234.55756250000005, 242.23281250000005]"
/content/continuous_speeches/combined_speech_Ses03M_impro02.wav,"['sad', 'sad', 'sad', 'sad', 'sad', 'sad', 'fru', 'sur', 'sad', 'hap', 'fru', 'fru', 'fru', 'sad', 'sad', 'fru', 'hap', 'fru', 'sur', 'sad', 'sad', 'sad', 'sad', 'fru', 'sur', 'sad', 'fru', 'sad', 'sad', 'sad', 'sad', 'sad', 'fru', 'sad', 'fru', 'sad', 'fru', 'sad', 'sad', 'sad', 'sad', 'fru', 'sad', 'sur', 'sad']","[3.1636875, 6.546250000000001, 9.312000000000001, 12.396125000000001, 15.659312500000002, 18.942375000000002, 24.832062500000003, 29.169687500000002, 32.6318125, 35.437375, 38.51475000000001, 44.165625000000006, 47.369125000000004, 50.84525000000001, 53.24243750000001, 56.62243750000001, 59.28868750000001, 61.43762500000001, 63.802875000000014, 68.35937500000001, 80.70062500000002, 84.46125000000002, 87.30856250000002, 90.94981250000002, 92.76043750000002, 98.96537500000002, 102.84537500000002, 107.52131250000002, 110.91850000000002, 117.20750000000002, 120.80893750000003, 126.43993750000003, 129.09450000000004, 135.12343750000005, 142.56512500000005, 145.35075000000006, 150.98175000000006, 153.60818750000007, 157.60756250000006, 162.36306250000007, 165.78543750000006, 169.24637500000006, 173.89137500000007, 178.10962500000008, 185.01406250000008]"
/content/continuous_speeches/combined_speech_Ses03F_script01_1.wav,"['neu', 'neu', 'neu', 'fru', 'fru', 'neu', 'neu', 'neu', 'neu', 'fru', 'fru', 'fru', 'neu', 'fru', 'neu', 'neu', 'fru', 'neu', 'fru', 'neu', 'fru', 'ang', 'neu', 'fru', 'ang', 'neu', 'sad', 'fru', 'neu', 'fru', 'fru', 'neu', 'neu', 'neu', 'fru', 'fru', 'fru', 'fru', 'fru', 'neu', 'neu', 'ang', 'neu', 'neu', 'neu', 'fru', 'fru', 'ang', 'fru', 'neu', 'fru', 'ang', 'fru', 'fru', 'neu', 'fru', 'fru', 'neu', 'fru', 'fru', 'neu', 'neu']","[3.777, 13.055375000000002, 17.051375, 20.417875, 24.5506875, 27.0960625, 30.489874999999998, 33.7195, 37.605999999999995, 40.56193749999999, 43.54524999999999, 51.32687499999999, 55.97974999999999, 66.98243749999999, 71.99112499999998, 77.51981249999999, 81.87543749999999, 85.21456249999999, 90.11374999999998, 94.16443749999998, 101.88274999999997, 106.07031249999997, 111.78631249999997, 115.07068749999996, 118.04293749999997, 120.53356249999996, 132.46168749999995, 135.63656249999997, 138.83881249999996, 144.20331249999995, 152.05843749999994, 156.49231249999994, 159.54137499999993, 162.14149999999992, 168.02599999999993, 173.58206249999992, 177.55068749999992, 184.0920624999999, 188.14274999999992, 190.93443749999992, 194.38299999999992, 200.75812499999992, 205.52043749999993, 209.89962499999993, 213.56718749999993, 216.22206249999994, 219.09587499999995, 221.94231249999996, 227.77206249999995, 233.60181249999994, 239.59581249999994, 248.95631249999994, 255.38818749999993, 261.68324999999993, 264.36549999999994, 269.64787499999994, 273.0690624999999, 276.0346249999999, 281.7001874999999, 284.5739999999999, 288.4331249999999, 291.6627499999999]"
/content/continuous_speeches/combined_speech_Ses03F_impro07.wav,"['exc', 'hap', 'hap', 'exc', 'hap', 'exc', 'neu', 'neu', 'exc', 'hap', 'sur', 'exc', 'neu', 'exc', 'hap', 'hap', 'hap', 'exc', 'hap', 'hap', 'neu', 'sur', 'sur', 'exc', 'exc', 'exc', 'exc', 'neu', 'exc', 'hap', 'hap', 'sur', 'exc', 'hap', 'exc', 'exc', 'hap', 'hap', 'exc', 'exc', 'neu', 'neu', 'exc', 'exc', 'exc', 'exc']","[3.5690625, 5.971875, 11.161249999999999, 23.0946875, 26.9383125, 34.251625, 37.360875, 39.101625, 40.86425, 43.28375, 45.6485, 47.936, 49.67675, 52.3699375, 54.9536875, 57.0915, 60.408750000000005, 61.919562500000005, 68.11618750000001, 70.20362500000002, 73.62806250000001, 75.29212500000001, 83.28425000000001, 84.60893750000001, 92.7654375, 95.72137500000001, 98.29412500000001, 100.43993750000001, 104.24743750000002, 106.54650000000002, 109.71050000000002, 113.61893750000003, 118.06387500000002, 120.50525000000002, 121.57812500000001, 125.73725000000002, 127.66406250000001, 129.6346875, 131.3644375, 135.7765, 137.1559375, 139.7396875, 140.911125, 144.5349375, 147.129625, 150.841]"
/content/continuous_speeches/combined_speech_Ses03M_script02_2.wav,"['ang', 'hap', 'fru', 'hap', 'fru', 'fru', 'ang', 'sad', 'sad', 'neu', 'fru', 'hap', 'hap', 'ang', 'sad', 'ang', 'hap', 'ang', 'fru', 'ang', 'ang', 'ang', 'neu', 'sad', 'fru', 'fru', 'hap', 'fru', 'fru', 'ang', 'fru', 'exc', 'neu', 'fru', 'hap', 'ang', 'neu', 'sad', 'sad', 'fru', 'hap', 'sad', 'ang', 'sad', 'sad', 'ang', 'fru', 'fru', 'fru', 'sad', 'fru', 'fru', 'hap', 'sad', 'sad', 'hap', 'sad', 'fru', 'neu', 'ang']","[5.6269375, 9.682, 12.2790625, 17.814875, 19.9790625, 21.801562500000003, 27.519625000000005, 32.349250000000005, 35.99425000000001, 44.81418750000001, 49.73493750000001, 55.863062500000005, 58.574000000000005, 64.8388125, 66.91187500000001, 76.86725000000001, 79.60100000000001, 94.47700000000002, 98.00806250000002, 106.70775000000002, 113.92937500000002, 125.43387500000003, 127.46631250000003, 129.74443750000003, 142.22856250000004, 145.56593750000005, 148.79250000000005, 151.60000000000005, 154.24262500000006, 157.54612500000007, 167.52431250000006, 170.26531250000008, 176.3706875000001, 179.8561875000001, 184.6630000000001, 186.8339375000001, 197.35687500000012, 207.47175000000013, 218.8395625000001, 221.5505000000001, 224.72168750000012, 230.7131250000001, 232.6267500000001, 237.0694375000001, 240.73718750000012, 243.0153125000001, 253.1073750000001, 260.3518125000001, 264.2790625000001, 269.9971250000001, 276.5353125000001, 285.55668750000007, 290.36350000000004, 298.83812500000005, 302.41475, 306.78875000000005, 310.52487500000007, 314.26062500000006, 318.97631250000006, 322.1201250000001]"
/content/continuous_speeches/combined_speech_Ses03M_impro08b.wav,"['neu', 'fru', 'neu', 'ang', 'fru', 'neu', 'neu', 'fru', 'neu', 'fru', 'neu', 'neu', 'neu', 'fru', 'neu', 'neu', 'neu', 'neu', 'fru', 'ang', 'fru', 'fru', 'fru', 'neu', 'fru', 'neu', 'neu', 'neu', 'neu', 'fru', 'fru', 'neu']","[2.4, 12.8, 20.8, 23.16, 29.59, 37.38, 40.8899375, 49.119937500000006, 53.42993750000001, 57.559875000000005, 60.239875000000005, 63.14987500000001, 70.42987500000001, 75.94981250000001, 85.10975, 92.2996875, 97.9596875, 100.6196875, 104.8896875, 111.42718749999999, 115.51718749999999, 122.027125, 128.0870625, 133.917, 135.577, 139.7369375, 141.09187500000002, 146.96187500000002, 153.131875, 160.9118125, 167.35175, 178.03925]"
/content/continuous_speeches/combined_speech_Ses03F_impro05.wav,"['ang', 'neu', 'fru', 'fru', 'ang', 'fru', 'ang', 'fru', 'ang', 'fru', 'neu', 'fru', 'ang', 'ang', 'fru', 'fru', 'neu', 'neu', 'fru', 'ang']","[3.464875, 10.2120625, 17.20975, 27.8761875, 31.837625, 40.715, 46.405750000000005, 54.173437500000006, 56.913625, 60.588437500000005, 64.8159375, 69.0960625, 72.1759375, 75.34343750000001, 81.0503125, 87.36081250000001, 92.1165, 98.480125, 104.9569375, 112.2490625]"
/content/continuous_speeches/combined_speech_Ses03F_script02_2.wav,"['sad', 'sad', 'neu', 'fru', 'hap', 'hap', 'fru', 'hap', 'sad', 'fru', 'fru', 'fru', 'fru', 'fru', 'fru', 'hap', 'sad', 'fru', 'sad', 'fru', 'ang', 'hap', 'sad', 'hap', 'hap', 'fru', 'sad', 'sad', 'hap', 'sur', 'fru', 'fru', 'hap', 'sad', 'sad', 'fru', 'fru', 'hap', 'fru', 'neu', 'ang', 'fru', 'sad', 'hap', 'hap', 'hap', 'fru', 'ang', 'neu', 'fru', 'fru', 'fru', 'fru', 'hap', 'sad', 'sad', 'hap', 'fru']","[2.642, 7.490937499999999, 10.1571875, 12.751562499999999, 17.9645625, 21.673125, 24.290875, 32.3624375, 34.2773125, 36.6769375, 49.18425, 55.3651875, 64.385375, 70.08149999999999, 71.82668749999999, 78.15306249999999, 80.94806249999999, 84.50893749999999, 96.74962499999998, 104.77268749999998, 109.13568749999997, 110.99087499999997, 113.23487499999997, 119.95549999999997, 122.99099999999997, 125.14824999999998, 128.15387499999997, 130.84093749999997, 135.51906249999996, 138.06412499999996, 148.14749999999995, 155.97668749999994, 159.68524999999994, 164.82387499999993, 170.81087499999992, 173.19562499999992, 175.1009999999999, 178.5429374999999, 183.6815624999999, 187.3658749999999, 193.3528749999999, 197.27956249999988, 201.1335624999999, 206.3206874999999, 213.5438749999999, 217.3978749999999, 221.34881249999992, 227.76287499999992, 230.86543749999993, 245.62693749999994, 248.72949999999994, 251.96731249999993, 259.0450624999999, 262.7778124999999, 266.48637499999995, 269.6374375, 276.013125, 278.98725]"
/content/continuous_speeches/combined_speech_Ses03F_script01_3.wav,"['hap', 'hap', 'sad', 'hap', 'hap', 'neu', 'sad', 'sad', 'hap', 'hap', 'sad', 'hap', 'sad', 'neu', 'sad', 'hap', 'sad', 'hap', 'sad', 'sad', 'sad', 'sad', 'hap', 'hap', 'hap', 'sur', 'hap', 'hap', 'hap', 'sad', 'hap', 'hap', 'hap', 'sad', 'hap', 'sad', 'sad', 'sad', 'hap', 'sad', 'sad', 'hap', 'hap', 'sad', 'hap', 'sad', 'sad', 'hap', 'sad', 'hap', 'neu', 'hap']","[1.7099375, 13.844000000000001, 27.1321875, 32.124812500000004, 34.5684375, 37.8125625, 40.3615625, 42.732, 53.265, 57.8716875, 60.968375, 63.601625, 77.825875, 81.575625, 85.2835, 87.11625000000001, 90.52893750000001, 93.39387500000001, 99.3345, 105.233, 113.93325, 117.324875, 120.885, 124.338875, 126.773875, 129.3439375, 136.44318750000002, 142.29956250000004, 144.37456250000002, 148.11762500000003, 152.54750000000004, 155.11756250000005, 169.65312500000005, 172.98156250000005, 176.29206250000004, 191.14362500000004, 195.43650000000005, 199.27050000000006, 203.94712500000006, 206.87531250000006, 209.86668750000007, 212.26818750000007, 215.40700000000007, 226.10856250000006, 229.43700000000007, 238.02187500000008, 242.0876250000001, 248.70237500000007, 255.26556250000007, 258.93106250000005, 261.07975000000005, 265.55556250000006]"
/content/continuous_speeches/combined_speech_Ses03M_impro01.wav,"['fru', 'fru', 'fru', 'fru', 'ang', 'fru', 'fru', 'ang', 'fru', 'fru', 'fru', 'ang', 'neu', 'fru', 'ang', 'fru', 'fru', 'fru', 'ang', 'ang', 'neu', 'fru', 'fru', 'fru', 'fru', 'fru', 'fru']","[1.7724375, 4.9041250000000005, 7.9695625, 15.429375, 23.6376875, 25.9543125, 31.6745625, 36.191375, 38.59375, 42.483375, 44.075812500000005, 47.83675, 51.168687500000004, 56.671125, 61.3901875, 63.020375, 68.9766875, 72.09412499999999, 78.79906249999999, 81.71624999999999, 85.591, 89.36625, 93.65625, 95.345375, 104.0970625, 106.51375, 110.6691875]"
/content/continuous_speeches/combined_speech_Ses03M_script03_1.wav,"['exc', 'exc', 'exc', 'sad']","[3.0649375, 4.914937500000001, 6.637437500000001, 8.597375000000001]"
/content/continuous_speeches/combined_speech_Ses03M_script01_1.wav,"['fru', 'fru', 'sad', 'fru', 'ang', 'sad', 'sur', 'ang', 'fru', 'fru', 'fru', 'sad', 'ang', 'fru', 'fru', 'ang', 'fru', 'neu', 'neu', 'fru', 'sad', 'ang', 'sad', 'sur', 'sad', 'ang', 'neu', 'fru', 'neu', 'ang', 'fru', 'neu', 'sad', 'ang', 'fru', 'ang', 'ang', 'sad', 'neu', 'sad', 'fru', 'neu', 'sad', 'sad', 'neu', 'fru', 'neu', 'sad', 'fru', 'sad', 'ang', 'neu', 'sad', 'neu']","[12.0933125, 23.329, 26.5456875, 31.942, 36.230875, 45.480875, 50.6310625, 62.601375, 69.2280625, 72.8841875, 75.02862499999999, 80.583125, 95.0494375, 100.0753125, 108.0555, 112.04793749999999, 114.93062499999999, 120.8914375, 125.61975, 129.6976875, 132.017875, 137.8455625, 141.41375, 143.6285, 146.9155, 160.485375, 162.7704375, 165.56625000000003, 170.73400000000004, 172.87843750000005, 181.96600000000004, 185.02443750000003, 188.53993750000004, 193.37337500000004, 197.29312500000003, 206.08187500000003, 214.90581250000002, 220.86456250000003, 224.46793750000003, 229.32250000000005, 235.05275000000006, 238.52406250000007, 244.85193750000008, 247.50612500000008, 251.26587500000008, 253.5333750000001, 256.53912500000007, 258.92962500000004, 264.20287500000006, 275.20637500000004, 278.31756250000007, 283.65425000000005, 286.326, 289.6305625]"
/content/continuous_speeches/combined_speech_Ses03M_impro03.wav,"['exc', 'exc', 'exc', 'hap', 'exc', 'hap', 'exc', 'hap', 'hap', 'neu', 'exc', 'hap', 'hap', 'sur', 'exc', 'neu', 'hap', 'hap', 'hap', 'exc', 'hap', 'hap', 'sur', 'hap', 'exc', 'exc', 'hap', 'sur', 'hap', 'neu', 'sur', 'hap', 'hap', 'hap', 'exc', 'neu', 'exc', 'hap', 'hap', 'hap', 'neu', 'hap', 'exc', 'hap']","[3.4253125, 7.4553125, 13.22275, 23.63975, 27.369, 32.7604375, 41.059375, 46.1811875, 54.093125, 58.387, 63.6898125, 66.1498125, 68.64531249999999, 76.09362499999999, 79.59293749999999, 83.69425, 86.0048125, 89.3744375, 91.7235625, 99.3485625, 102.08275, 107.84, 109.91025, 112.5096875, 114.1078125, 121.963875, 131.4455625, 133.638, 135.9100625, 141.37187500000002, 152.169375, 157.5993125, 160.2033125, 165.9605625, 169.7190625, 173.8615, 178.064, 181.78018749999998, 185.3650625, 189.60118749999998, 192.35462499999997, 201.36243749999997, 207.90918749999997, 210.02724999999998]"
/content/continuous_speeches/combined_speech_Ses03M_impro06.wav,"['sad', 'sad', 'sad', 'sad', 'sad', 'sad', 'sad', 'sad', 'sad', 'sad', 'sad', 'sad', 'sad', 'sad', 'sad', 'sad', 'sad', 'sad', 'sad', 'sad', 'sad', 'sad', 'sad', 'sad', 'sad', 'sad', 'sad', 'sad', 'sad', 'sad', 'sad', 'sad', 'sad', 'sad', 'sad', 'sad', 'sad', 'sad']","[4.8675, 7.44725, 10.197375000000001, 18.058375, 23.388250000000003, 32.855500000000006, 35.0215, 38.1123125, 43.150125, 47.1414375, 53.371812500000004, 58.312312500000004, 61.3545, 64.494, 66.66, 68.67999999999999, 72.5253125, 76.75999999999999, 83.67181249999999, 88.19856249999998, 91.16768749999999, 95.42674999999998, 99.41806249999999, 103.82312499999999, 106.6949375, 112.68193749999999, 117.89674999999998, 122.88593749999998, 130.0898125, 133.448375, 136.514875, 140.9199375, 145.8604375, 149.85174999999998, 152.09074999999999, 160.48718749999998, 168.83493749999997, 171.43899999999996]"
